x,y
97,671
567,520
538,329
339,257
552,583
810,380
622,403
301,550
387,613
315,544
428,410
389,382
766,905
783,386
685,401
686,410
797,761
706,522
740,870
219,189
499,62
521,705
424,919
535,934
928,540
643,963
401,660
501,684
713,840
735,706
907,748
301,641
309,696
447,444
272,490
405,350
107,263
114,310
108,195
502,460
614,735
716,681
332,707
575,466
564,503
396,581
330,580
542,471
814,939
608,666
654,637
338,656
287,638
600,743
647,785
885,933
946,899
785,414
764,411
352,693
482,613
496,549
543,595
626,645
606,605
709,691
453,337
48,329
183,494
424,105
130,144
760,396
387,629
373,531
367,524
389,589
91,181
53,152
619,421
171,228
222,263
220,249
300,897
502,517
517,506
679,611
703,404
714,357
165,133
403,624
336,598
385,72
445,118
954,658
917,793
933,851
954,586
283,680
218,530
449,784
614,613
953,843
895,970
111,695
54,707
171,872
269,931
682,628
758,820
854,919
717,941
717,739
749,864
768,853
841,815
801,881
488,561
635,623
238,631
571,703
588,693
700,653
923,934
322,311
322,338
496,355
923,511
124,200
249,88
246,954
362,962
217,927
277,894
321,957
951,715
767,892
876,948
533,538
62,770
788,419
712,325
766,493
900,787
592,687
302,670
421,728
417,763
454,80
453,578
474,545
446,556
603,395
202,226
166,150
152,150
389,860
330,672
291,640
551,584
601,953
822,895
827,918
840,883
196,773
196,779
687,376
957,679
667,935
661,944
703,921
671,944
422,700
443,790
488,775
484,777
439,770
417,768
386,774
327,722
354,722
364,704
716,346
637,300
746,843
896,854
252,733
202,132
191,158
231,179
357,727
378,770
489,788
470,740
465,786
479,675
914,699
884,737
430,652
421,634
599,802
666,920
263,640
509,91
528,73
630,74
676,80
755,348
787,484
514,521
378,355
408,481
280,796
112,746
85,761
114,706
216,781
643,388
488,333
745,840
933,861
887,852
944,909
604,681
586,245
135,92
114,391
106,643
204,536
176,251
74,186
145,133
124,234
235,127
455,117
601,396
216,522
157,522
815,773
621,575
607,589
621,576
308,276
454,619
434,643
400,633
579,541
637,435
482,657
677,449
499,624
593,600
594,632
573,685
930,596
867,653
828,677
929,543
352,584
376,579
382,580
429,617
385,529
874,370
81,716
82,827
139,794
891,771
898,830
725,779
729,775
776,772
874,892
