x,y
480,567
547,830
600,682
579,453
811,462
758,373
766,441
771,394
787,321
266,642
45,308
607,603
579,713
568,700
540,743
383,627
370,610
60,734
161,611
168,704
218,439
837,514
566,484
524,528
654,637
686,587
532,558
479,499
500,548
257,666
426,462
211,496
129,885
343,384
57,614
109,573
644,291
666,436
652,398
660,372
457,500
428,843
723,340
318,663
893,185
196,784
285,960
610,603
653,386
343,579
409,410
585,435
532,335
884,176
441,421
203,859
414,625
366,640
781,214
602,247
814,166
752,433
823,486
574,600
696,708
610,758
597,587
202,841
698,604
948,295
108,703
411,647
550,749
106,749
104,849
221,541
331,568
514,548
558,553
482,512
783,393
492,525
770,421
290,961
532,559
572,583
616,759
580,577
315,931
465,560
690,432
684,492
487,492
450,525
445,956
480,73
586,91
169,688
121,670
169,604
297,636
444,658
487,657
283,627
298,666
370,715
63,506
416,740
579,524
83,518
803,188
90,662
438,634
250,778
120,739
121,860
194,764
311,802
301,798
393,773
311,655
325,741
900,240
960,310
857,211
915,164
702,68
444,542
515,470
530,492
573,417
596,415
550,528
347,606
602,726
500,504
559,558
652,617
679,773
454,780
396,639
349,624
550,489
261,949
919,296
342,692
328,675
658,619
687,602
952,396
