x,y
923,659
950,615
894,630
438,644
176,487
257,436
175,509
174,465
61,205
285,790
391,53
397,61
310,628
234,627
236,630
315,669
293,674
491,549
624,936
588,809
561,805
269,323
103,225
131,115
228,187
65,189
77,119
282,671
245,621
201,498
280,406
594,403
79,46
941,466
598,739
597,574
712,619
257,640
248,617
211,641
257,708
259,645
205,548
180,270
128,282
184,129
246,269
148,152
70,332
77,349
43,54
413,416
325,373
401,357
446,543
466,567
197,126
55,194
53,360
65,339
118,187
115,454
53,127
316,502
962,481
694,867
738,844
947,608
524,401
887,152
256,683
323,650
355,639
80,540
72,407
100,245
46,205
800,565
550,548
528,839
440,547
779,288
337,58
184,143
531,395
467,635
189,522
181,431
325,531
488,456
530,570
579,393
545,475
411,92
470,52
145,52
94,45
334,61
206,557
471,195
194,169
170,221
313,82
347,715
263,660
329,631
363,641
134,216
256,70
202,85
163,146
87,57
119,67
713,780
707,739
804,621
816,653
676,649
633,680
824,733
227,536
300,565
319,674
429,564
283,490
307,475
189,497
198,362
324,552
364,622
265,553
236,455
678,543
495,940
278,863
77,796
313,479
473,70
305,49
489,58
164,516
678,318
750,302
597,231
677,224
576,153
548,516
564,442
554,440
545,429
713,58
325,272
186,283
199,252
181,208
695,651
385,506
393,606
494,536
446,795
342,831
449,934
353,86
332,60
147,47
59,27
48,21
758,289
898,452
311,628
423,496
92,331
145,42
123,42
113,76
83,49
756,327
528,551
508,609
476,521
448,543
471,520
339,579
327,546
331,570
836,863
594,303
510,414
299,48
105,38
95,143
87,172
105,477
237,267
207,227
268,189
915,411
406,452
621,389
451,440
493,466
471,371
327,477
719,323
616,329
656,695
754,904
878,960
266,238
712,522
700,583
708,599
690,607
454,432
365,649
363,62
495,526
428,472
887,207
713,363
659,391
708,388
402,98
360,64
134,129
389,629
319,578
328,558
279,652
365,604
501,432
52,534
119,634
60,553
316,683
356,632
354,584
154,265
153,292
185,297
194,302
229,288
81,435
383,514
629,772
373,901
685,764
623,683
660,803
747,469
769,381
688,407
764,379
551,440
583,543
556,470
364,710
708,468
678,959
766,694
830,862
667,476
651,477
920,948
822,878
545,549
608,601
157,897
704,325
709,395
746,304
946,461
609,505
319,620
284,687
93,619
542,100
576,84
539,57
488,80
456,575
930,830
399,640
396,603
425,557
444,668
836,497
284,117
387,65
377,53
435,72
459,60
55,456
83,343
130,119
798,459
720,515
684,583
685,553
407,244
955,715
528,513
535,485
542,474
57,409
117,389
116,350
110,260
84,133
125,132
668,762
660,771
680,741
452,577
327,620
307,628
384,584
390,583
311,473
336,570
226,745
320,544
148,531
405,352
351,726
662,377
829,792
833,550
820,782
825,878
281,491
498,606
63,462
425,183
591,370
435,344
896,326
603,713
597,550
617,568
643,501
66,108
228,272
130,138
94,137
51,24
418,456
232,731
364,786
302,506
320,503
397,404
396,376
193,269
206,233
547,558
491,498
481,451
328,606
350,650
281,627
275,65
265,83
197,143
81,50
257,630
295,662
248,601
93,203
127,87
213,145
93,157
230,738
427,644
481,600
326,577
404,594
475,445
451,631
482,550
527,457
656,433
634,394
523,382
609,384
674,433
588,147
945,251
615,941
653,956
322,632
788,760
749,786
702,691
925,187
394,845
135,800
324,789
267,334
281,252
716,757
682,733
576,538
256,487
264,686
255,692
274,696
195,652
91,139
126,213
109,434
187,187
116,86
102,78
362,588
318,652
135,123
169,302
297,821
185,106
163,64
95,89
268,40
319,106
293,122
361,586
625,385
675,368
440,565
934,502
937,454
899,426
219,635
214,653
212,674
208,664
326,496
436,871
368,853
628,963
879,904
636,393
577,378
523,354
702,319
361,164
276,104
267,221
148,87
138,181
122,211
43,91
491,73
278,350
400,361
403,356
238,276
435,545
842,857
180,208
47,211
61,195
65,228
51,280
103,283
330,689
268,642
229,598
468,610
483,606
487,667
359,713
265,700
330,677
370,955
524,504
296,201
307,146
296,47
279,47
206,38
64,631
68,511
114,501
53,438
326,371
527,51
212,134
183,121
243,156
26,57
414,606
317,528
410,944
135,301
130,97
102,140
97,72
269,320
285,251
372,246
318,147
250,47
78,60
658,942
372,771
441,776
424,774
731,360
754,262
314,708
319,689
285,687
143,137
355,351
809,665
796,662
718,347
399,878
418,577
307,193
298,152
188,201
430,666
578,552
698,398
877,137
465,459
404,469
559,450
863,875
462,474
410,385
393,376
362,396
140,130
306,690
157,516
120,681
74,159
145,136
389,522
918,671
370,419
597,671
862,824
901,836
880,930
546,560
292,212
221,159
318,55
90,139
362,852
223,894
195,529
415,626
117,477
285,64
268,58
219,68
191,76
45,23
333,844
325,607
431,563
67,565
214,770
249,643
788,723
934,890
920,686
801,821
824,834
485,443
462,343
609,617
535,569
329,661
350,656
670,489
671,476
532,465
565,468
739,361
942,286
345,689
354,597
409,388
353,111
76,36
87,437
71,421
89,605
34,259
338,920
312,661
517,503
421,690
315,501
190,473
117,501
147,252
83,199
129,87
80,55
872,827
77,432
468,492
408,379
261,263
256,221
69,210
137,79
105,48
232,587
101,785
122,753
51,606
57,471
50,528
105,427
368,513
192,82
414,380
58,101
444,676
544,473
476,470
752,461
448,627
571,230
656,620
639,585
691,604
771,581
832,522
765,470
688,641
366,336
380,349
432,416
275,107
67,602
91,524
110,363
217,186
122,134
736,909
252,650
485,514
673,740
766,728
756,732
787,734
763,804
684,762
557,481
537,479
559,423
646,409
527,678
565,514
406,354
438,335
287,407
411,303
704,361
620,382
469,327
429,346
737,380
725,370
325,586
289,291
819,789
816,811
818,814
766,786
846,773
163,500
152,513
65,565
148,523
157,497
149,514
73,419
77,660
948,592
961,465
830,115
159,321
234,879
305,638
275,664
259,645
196,765
428,304
462,346
638,375
694,208
643,243
640,143
457,586
500,456
345,638
428,693
233,298
534,53
452,100
134,77
216,176
203,166
110,71
154,78
109,41
340,209
371,232
343,253
106,61
145,70
301,54
281,46
286,56
60,118
250,130
319,959
59,410
190,340
887,131
741,756
887,743
527,679
547,804
328,723
350,739
392,749
327,793
154,290
741,782
685,727
858,703
685,544
580,718
75,422
84,424
128,97
136,122
753,976
415,634
77,762
297,692
233,637
528,78
560,58
320,56
409,84
202,76
785,669
208,629
880,877
778,837
534,658
333,844
404,427
961,614
453,478
465,491
198,621
85,134
327,432
796,920
266,781
268,772
262,759
271,710
191,649
767,363
491,216
443,168
480,115
363,151
118,139
636,903
746,960
637,368
639,313
399,357
539,438
469,382
189,260
67,512
176,417
58,427
124,252
867,879
843,899
831,917
907,927
698,693
670,625
922,834
813,803
784,863
572,154
393,376
302,488
238,563
224,504
162,112
221,246
88,158
618,635
676,686
782,545
378,640
661,913
659,839
600,748
672,929
697,928
658,940
690,900
469,903
524,62
328,262
90,161
63,114
532,458
551,352
338,395
567,587
447,319
786,683
683,619
800,310
429,610
569,385
543,460
478,302
371,122
594,620
701,653
110,425
93,362
98,342
160,168
466,640
484,606
549,539
570,458
594,727
432,961
755,132
910,278
810,478
504,642
186,107
115,140
48,40
667,302
692,303
847,341
418,401
425,407
404,469
276,500
587,387
380,115
306,37
299,62
295,41
176,85
167,118
774,743
351,650
402,691
367,773
417,649
720,775
691,659
752,692
293,331
534,394
159,141
421,660
435,643
400,638
487,449
460,555
714,299
196,533
496,321
376,409
324,240
360,54
164,50
128,122
129,78
132,78
369,953
242,756
217,752
458,178
621,126
491,72
293,672
239,701
251,631
180,564
70,399
593,540
267,661
248,603
219,778
621,105
558,99
405,353
536,231
398,722
178,212
645,392
686,901
243,747
330,811
637,392
844,891
838,883
370,382
295,495
285,491
456,527
447,391
293,351
210,255
341,179
322,500
328,467
217,557
539,367
440,423
334,337
319,375
120,508
247,48
218,76
173,81
95,54
166,62
64,51
245,96
233,544
180,316
93,323
45,194
103,321
154,865
257,914
151,655
529,713
446,665
415,732
596,734
352,958
160,227
79,134
50,66
58,106
756,280
550,429
526,445
464,579
296,643
718,906
637,889
327,491
570,605
307,582
333,725
452,591
108,343
100,208
101,145
138,114
587,366
295,670
385,620
328,668
542,811
424,704
707,391
727,385
768,874
650,834
495,863
273,913
878,958
947,384
66,677
454,434
635,956
440,559
230,689
397,691
656,898
329,450
330,456
82,264
136,269
160,222
164,139
867,824
647,285
441,937
205,770
404,854
390,846
424,713
786,487
230,248
232,246
208,256
130,216
437,453
742,349
766,379
737,378
683,566
522,749
202,787
231,492
241,537
229,612
179,515
456,586
365,796
189,254
860,158
369,601
601,562
674,496
276,262
57,490
75,506
111,394
58,344
133,373
540,962
721,750
740,713
320,353
311,409
119,55
64,75
463,961
568,921
365,653
346,84
338,79
343,52
248,136
557,444
357,735
345,716
608,528
603,535
722,886
733,760
573,576
324,476
345,310
416,582
360,595
231,420
342,201
422,134
404,168
339,202
462,212
367,601
405,597
322,554
303,688
522,328
594,324
186,562
181,477
98,492
185,427
206,656
183,695
326,330
116,196
230,97
136,92
243,223
356,695
392,583
462,515
452,507
754,600
115,255
255,43
335,664
416,582
417,332
343,346
