x,y
442,837
913,314
951,246
559,469
586,333
649,432
629,505
875,219
909,281
318,806
613,653
570,475
591,394
596,607
603,563
577,567
548,550
703,219
270,856
267,865
291,958
659,433
796,152
261,758
893,333
336,795
60,724
408,386
890,130
338,830
423,710
477,566
537,813
562,469
870,224
370,778
329,674
938,329
949,326
639,435
491,836
444,857
448,870
778,424
832,346
797,364
372,936
569,574
591,566
733,136
740,147
783,99
943,231
464,903
371,791
264,932
158,830
487,310
432,335
589,389
896,136
917,286
274,948
942,227
598,682
494,494
299,851
562,594
655,90
713,58
838,529
840,183
584,443
471,904
456,664
53,660
820,228
899,177
389,647
627,382
323,956
852,103
892,212
894,188
55,731
274,642
946,272
892,234
961,315
231,883
706,326
297,958
916,214
959,298
309,937
898,150
108,797
367,386
481,510
654,312
665,438
776,399
752,593
596,558
567,434
396,731
485,646
920,203
408,585
951,284
896,145
883,216
710,456
956,344
897,219
85,798
395,571
903,268
284,656
230,625
893,200
765,67
279,948
900,244
934,281
592,553
250,955
345,936
573,536
802,378
510,484
954,279
959,345
288,957
955,473
933,271
939,262
271,943
303,940
375,925
270,897
182,863
216,881
159,682
395,956
289,958
943,327
514,486
569,545
543,520
85,764
177,859
925,253
618,572
888,502
483,660
227,936
285,953
270,940
894,205
335,941
291,958
372,834
283,960
481,745
437,586
191,785
456,533
692,368
513,930
545,562
692,606
314,961
883,502
960,311
120,665
478,495
687,70
959,314
136,858
73,818
157,802
498,941
925,294
295,695
281,950
180,886
862,191
613,651
581,595
290,957
594,575
956,297
955,339
620,655
202,909
281,935
797,153
825,354
521,569
879,228
234,900
276,944
185,809
580,578
524,798
595,369
854,181
907,199
916,261
940,239
425,713
250,944
371,931
384,866
932,204
327,589
263,930
773,302
611,532
558,561
895,177
776,523
261,875
787,134
831,162
819,135
148,865
205,872
564,528
453,584
492,206
171,916
249,445
959,320
337,961
908,208
379,614
421,845
886,230
255,927
203,884
75,726
687,421
900,153
710,334
944,332
190,853
312,956
80,763
72,830
124,837
954,270
941,388
635,428
933,278
574,558
879,487
914,510
190,821
700,502
165,931
289,958
543,433
962,325
943,250
917,330
852,218
329,935
826,440
960,615
334,935
134,908
323,958
899,187
259,778
196,887
297,954
524,598
568,367
145,883
905,191
83,737
602,588
453,960
91,811
542,560
110,847
432,489
796,101
723,330
425,709
217,913
292,927
586,572
457,660
298,924
572,455
246,648
268,923
459,919
294,936
543,573
956,298
879,159
283,939
823,229
890,194
264,722
876,226
267,912
282,932
255,948
603,451
930,239
912,150
289,300
575,573
303,959
107,880
277,655
230,940
280,956
626,666
888,190
924,346
295,959
847,500
964,543
925,191
309,943
964,379
872,123
904,213
776,127
923,236
537,515
580,666
190,892
273,932
538,964
756,80
706,157
931,197
650,434
168,847
892,216
215,892
195,933
829,94
308,897
230,879
925,256
812,359
168,798
122,785
415,720
592,558
827,360
425,719
928,210
232,882
561,533
923,173
782,432
896,312
913,289
629,603
936,282
293,910
775,66
575,613
108,738
469,531
428,658
531,676
840,184
764,405
531,504
349,953
262,727
355,959
471,855
286,957
330,584
589,571
607,155
802,298
713,158
617,104
295,959
698,902
111,772
547,438
900,133
609,550
807,154
906,219
684,414
90,746
240,943
788,233
536,441
199,802
218,815
275,941
299,934
182,437
783,556
442,677
323,835
579,574
749,580
713,588
565,526
402,940
100,840
282,885
100,885
291,934
817,181
294,959
307,957
936,319
284,942
608,437
196,669
958,310
887,226
885,159
775,324
723,246
879,188
950,254
936,318
575,578
936,226
185,943
539,517
806,111
812,125
430,455
582,588
699,306
490,479
574,510
552,511
127,897
659,417
76,706
99,723
868,167
593,581
584,607
810,148
866,186
889,134
876,128
927,220
292,666
556,486
461,662
325,953
581,463
518,522
961,310
963,347
912,423
507,501
219,910
340,957
530,470
815,204
291,959
788,106
698,450
598,560
265,953
870,113
925,183
906,163
624,507
592,363
940,250
597,401
914,183
908,259
943,214
472,319
276,929
651,607
169,602
572,542
631,686
902,151
517,454
941,518
268,930
540,539
786,411
265,722
600,430
341,638
394,880
952,263
314,952
641,301
914,205
828,330
196,919
944,267
961,324
955,313
894,204
126,881
262,946
320,937
922,229
942,293
203,848
815,150
461,935
306,947
385,942
615,527
928,220
575,538
80,810
764,515
125,903
956,325
929,466
958,316
