x,y
928,252
439,428
515,395
467,542
202,254
554,385
963,541
634,492
583,836
495,921
433,909
422,915
312,953
538,652
718,665
633,648
113,455
227,724
723,683
424,362
87,87
64,59
574,372
580,399
852,881
914,436
609,547
547,505
542,527
393,392
345,645
331,720
250,709
460,332
535,344
635,377
623,115
130,152
132,110
131,121
81,105
752,378
712,600
473,426
411,313
800,400
305,53
585,680
501,405
713,380
703,360
618,490
415,584
466,513
712,344
225,473
425,712
218,555
308,668
267,694
50,624
66,684
560,570
407,680
641,504
531,452
362,515
478,336
399,272
353,262
207,270
300,666
344,638
475,85
374,111
279,253
125,87
113,87
708,332
789,312
790,294
773,299
582,398
241,176
203,158
116,89
88,84
528,920
950,362
448,420
939,685
652,636
290,634
374,511
492,803
342,664
326,672
703,373
325,791
156,804
320,800
895,581
671,902
226,616
282,493
355,258
191,246
273,87
278,48
153,56
133,57
119,47
767,427
522,777
692,570
677,785
417,640
425,736
588,551
611,560
244,567
272,529
222,533
63,486
333,713
299,677
329,732
251,338
560,513
400,498
398,357
117,344
401,621
717,508
626,379
917,262
326,562
342,690
305,672
290,693
661,304
676,486
632,420
613,504
109,860
52,704
332,564
295,663
313,834
401,574
390,947
368,898
317,955
329,937
205,922
597,341
593,366
352,732
706,669
784,900
922,649
959,683
432,601
894,635
931,571
871,702
938,593
954,641
578,331
582,259
582,178
576,107
289,269
534,476
574,555
328,585
481,550
58,321
60,203
283,830
175,316
228,345
858,810
927,887
499,98
441,113
524,116
657,86
699,59
160,207
404,576
405,580
389,625
737,748
913,706
961,818
367,791
702,356
473,330
368,620
233,738
230,742
328,704
278,636
798,682
60,663
159,664
155,640
326,605
287,634
272,662
313,519
644,630
568,564
296,637
446,589
305,616
447,670
81,121
128,140
368,913
566,425
423,703
441,490
420,647
287,673
947,322
973,905
598,606
49,525
455,426
236,677
246,723
161,667
530,326
502,330
321,635
257,547
158,512
96,467
166,124
737,367
785,280
818,482
500,335
484,374
371,222
715,375
673,414
711,380
746,357
165,125
77,121
327,561
316,564
422,559
60,338
102,313
123,380
69,118
580,402
614,466
574,416
810,511
285,49
197,142
58,104
430,460
418,265
425,332
678,373
734,177
802,172
845,405
631,255
209,284
122,203
280,132
80,128
410,305
272,224
86,351
250,442
223,351
321,303
755,429
793,445
778,445
202,547
325,554
909,663
728,384
69,609
65,579
459,172
527,363
158,63
173,65
127,52
682,689
207,754
705,394
619,443
565,388
701,114
660,90
606,150
607,105
493,51
292,242
223,272
267,280
285,60
775,794
302,955
966,950
761,415
761,974
410,570
576,451
586,441
614,569
699,559
399,368
360,405
271,315
257,769
670,419
975,917
308,171
447,655
305,660
424,666
328,729
313,789
204,489
119,345
188,404
501,334
462,345
463,362
749,376
329,561
273,494
219,491
339,341
336,343
228,227
169,242
200,232
497,486
389,746
396,699
932,483
94,299
899,847
890,851
388,748
310,697
943,870
321,701
843,214
755,271
742,230
574,165
569,114
70,478
64,409
67,348
304,618
333,601
168,516
70,409
100,407
565,430
562,358
272,791
161,798
64,750
79,757
106,564
93,476
247,38
130,150
153,151
57,145
66,156
474,608
959,604
272,707
261,654
256,644
316,488
105,477
91,396
222,170
325,54
250,47
217,97
209,96
671,709
927,955
413,700
403,495
677,470
681,527
623,404
668,385
689,366
786,245
789,202
326,646
330,635
718,389
808,299
896,335
114,164
74,151
147,156
657,489
741,337
931,505
558,802
