x,y
642,73
81,793
877,170
831,169
844,101
599,407
807,126
742,131
705,70
714,57
942,339
445,856
359,930
840,341
788,282
206,880
439,420
360,776
510,184
535,476
364,927
336,840
794,128
59,734
231,473
101,806
88,790
795,197
