x,y
2017,610,558
2017,399,449
2017,680,458
2017,311,682
2017,210,191
2017,133,106
2017,133,104
2017,408,566
2017,323,673
2017,71,460
2017,252,275
2017,229,279
2017,335,337
2017,314,261
2017,276,280
2017,43,117
2017,82,51
2017,194,497
2017,375,368
2017,223,709
2017,332,717
2017,766,221
2017,626,120
2017,265,103
2017,443,460
2017,548,488
2017,621,381
2017,536,389
2017,74,189
2017,564,512
2017,594,350
2017,563,424
2017,577,454
2017,272,92
2017,907,165
2017,54,459
2017,190,127
2017,180,126
2017,176,61
2017,128,43
2017,454,328
2017,412,581
2017,766,276
2017,872,732
2017,971,743
2017,550,923
2017,628,595
2017,311,700
2017,264,661
2017,327,700
2017,248,708
2017,96,292
2017,97,298
2017,58,211
2017,58,196
2017,58,73
2017,512,951
2017,751,300
2017,427,481
2017,360,628
2017,366,644
2017,350,623
2017,664,600
2017,665,651
2017,530,692
2017,228,692
2017,232,734
2017,358,714
2017,369,733
2017,256,910
2017,196,852
2017,98,856
2017,51,545
2017,110,548
2017,96,561
2017,117,523
2017,236,192
2017,454,775
2017,468,554
2017,766,689
2017,952,648
2017,716,908
2017,864,129
2017,294,650
2017,267,655
2017,484,473
2017,395,351
2017,332,400
2017,395,119
2017,716,378
2017,685,411
2017,685,418
2017,772,476
2017,743,472
2017,382,611
2017,432,626
2017,102,138
2017,55,78
2017,259,526
2017,448,648
2017,287,225
2017,290,212
2017,136,169
2017,80,128
2017,79,133
2017,316,360
2017,229,283
2017,222,275
2017,249,293
2017,424,783
2017,523,58
2017,257,94
2017,594,334
2017,745,246
2017,323,678
2017,747,617
2017,662,358
2017,927,661
2017,318,613
2017,278,773
2017,102,376
2017,696,377
2017,843,768
2017,546,843
2017,943,597
2017,683,332
2017,526,452
2017,571,614
2017,252,70
2017,232,107
2017,169,49
2017,147,159
2017,221,87
2017,428,106
2017,155,150
2017,109,142
2017,68,154
2017,71,119
2017,754,363
2017,753,307
2017,88,453
2017,170,472
2017,175,442
2017,199,674
2017,449,593
2017,319,579
2017,814,375
2017,225,38
2017,233,51
2017,252,290
2017,155,165
2017,405,613
2017,605,558
2017,291,488
2017,327,105
2017,252,487
2017,318,637
2017,156,129
2017,143,62
2017,226,134
2017,162,85
2017,499,377
2017,371,410
2017,336,664
2017,347,256
2017,339,249
2017,320,595
2017,360,655
2017,649,791
2017,540,818
2017,735,884
2017,759,840
2017,714,951
2017,388,426
2017,360,330
2017,430,482
2017,932,622
2017,350,415
2017,534,457
2017,394,447
2017,376,420
2017,334,661
2017,574,617
2017,916,626
2017,974,826
2017,166,860
2017,623,587
2017,742,888
2017,921,885
2017,941,860
2017,922,884
2017,940,891
2017,386,372
2017,368,413
2017,251,791
2017,522,605
2017,722,897
2017,623,409
2017,609,736
2017,297,782
2017,388,584
2017,912,770
2017,188,149
2017,214,154
2017,952,717
2017,586,572
2017,577,560
2017,599,595
2017,831,620
2017,315,566
2017,316,558
2017,323,564
2017,342,615
2017,670,703
2017,451,488
2017,591,375
2017,515,321
2017,557,557
2017,61,466
2017,548,509
2017,503,494
2017,286,399
2017,616,263
2017,963,601
2017,311,860
2017,321,560
2017,228,568
2017,779,949
2017,883,660
2017,184,856
2017,453,422
2017,360,390
2017,447,439
2017,532,438
2017,367,394
2017,332,641
2017,517,564
2017,435,589
2017,488,507
2017,480,425
2017,854,861
2017,853,905
2017,900,800
2017,782,718
2017,599,80
2017,293,487
2017,345,417
2017,359,247
2017,627,170
2017,800,514
2017,282,256
2017,308,207
2017,189,96
2017,129,87
2017,923,854
2017,316,699
2017,610,610
2017,167,235
2017,118,46
2017,256,114
2017,166,134
2017,86,82
2017,200,664
2017,204,628
2017,396,518
2017,508,594
2017,521,603
2017,485,550
2017,502,586
2017,97,70
2017,454,952
2017,446,531
2017,115,900
2017,502,904
2017,451,689
2017,451,528
2017,452,509
2017,462,458
2017,502,524
2017,395,445
2017,194,257
2017,515,408
2017,489,470
2017,190,265
2017,319,667
2017,171,116
2017,148,80
2017,267,95
2017,114,299
2017,176,328
2017,204,297
2017,271,259
2017,202,259
2017,205,303
2017,160,221
2017,231,458
2017,153,89
2017,564,583
2017,507,589
2017,516,542
2017,538,572
2017,544,574
2017,558,370
2017,293,339
2017,504,270
2017,394,275
2017,118,472
2017,538,516
2017,56,307
2017,205,66
2017,189,145
2017,316,646
2017,186,521
2017,185,666
2017,345,697
2017,806,303
2017,505,784
2017,530,477
2017,249,721
2017,802,293
2017,182,147
2017,184,167
2017,148,214
2017,507,616
2017,696,671
2017,919,850
2017,665,648
2017,815,756
2017,488,440
2017,700,944
2017,686,949
2017,674,959
2017,376,390
2017,500,541
2017,592,454
2017,582,432
2017,507,407
2017,481,87
2017,497,81
2017,402,52
2017,321,46
2017,465,61
2017,336,380
2017,326,421
2017,377,413
2017,538,98
2017,493,108
2017,448,109
2017,545,67
2017,794,376
2017,515,532
2017,457,577
2017,562,519
2017,345,351
2017,268,208
2017,149,66
2017,570,570
2017,631,621
2017,591,617
2017,301,502
2017,427,448
2017,462,491
2017,334,730
2017,335,653
2017,234,744
2017,217,746
2017,262,776
2017,208,762
2017,202,761
2017,279,101
2017,289,60
2017,287,166
2017,240,142
2017,52,39
2017,299,186
2017,72,172
2017,47,134
2017,50,72
2017,47,140
2017,491,561
2017,502,475
2017,714,218
2017,133,539
2017,422,496
2017,410,491
2017,435,492
2017,319,447
2017,400,108
2017,61,366
2017,131,153
2017,150,84
2017,273,78
2017,155,116
2017,44,68
2017,296,704
2017,294,654
2017,713,737
2017,196,530
2017,606,543
2017,580,556
2017,409,612
2017,207,765
2017,193,710
2017,258,720
2017,233,768
2017,235,610
2017,646,399
2017,513,348
2017,239,117
2017,217,127
2017,206,73
2017,244,105
2017,184,129
2017,562,582
2017,49,460
2017,61,475
2017,85,421
2017,159,348
2017,533,540
2017,523,561
2017,494,592
2017,78,281
2017,141,133
2017,141,247
2017,140,246
2017,72,212
2017,42,229
2017,128,131
2017,71,68
2017,117,80
2017,308,647
2017,262,696
2017,283,665
2017,329,614
2017,389,636
2017,426,660
2017,436,580
2017,330,644
2017,354,587
2017,162,647
2017,54,645
2017,216,239
2017,281,257
2017,912,877
2017,115,617
2017,550,949
2017,332,717
2017,266,768
2017,241,781
2017,910,872
2017,942,896
2017,550,596
2017,530,689
2017,478,419
2017,408,61
2017,304,81
2017,147,264
2017,325,195
2017,200,270
2017,816,177
2017,768,102
2017,324,491
2017,408,624
2017,197,857
2017,324,847
2017,126,805
2017,364,421
2017,718,208
2017,260,130
2017,229,255
2017,515,402
2017,479,384
2017,364,617
2017,826,872
2017,809,859
2017,963,908
2017,140,259
2017,205,277
2017,277,264
2017,320,265
2017,274,126
2017,531,473
2017,663,92
2017,861,350
2017,790,444
2017,518,344
2017,804,876
2017,478,541
2017,137,213
2017,123,300
2017,79,158
2017,126,214
2017,103,217
2017,96,147
2017,487,521
2017,357,419
2017,329,557
2017,106,378
2017,62,378
2017,52,279
