x,y
2018,266,790
2018,737,325
2018,812,266
2018,763,355
2018,708,388
2018,842,385
2018,794,417
2018,269,932
2018,363,783
2018,553,476
2018,662,610
2018,907,243
2018,963,455
2018,502,770
2018,478,646
2018,221,906
2018,684,266
2018,661,276
2018,534,469
2018,365,727
2018,303,819
2018,612,571
2018,913,548
2018,904,410
2018,702,613
2018,709,717
2018,670,699
2018,789,774
2018,821,660
2018,920,566
2018,669,674
2018,726,721
2018,680,652
2018,880,884
2018,959,860
2018,928,885
2018,965,968
2018,969,928
2018,434,211
2018,527,166
2018,655,236
2018,576,510
2018,316,267
2018,702,68
2018,444,542
2018,515,470
2018,530,492
2018,573,417
2018,596,415
2018,550,528
2018,347,606
2018,602,726
2018,500,504
2018,559,558
2018,652,617
2018,679,773
2018,454,780
2018,396,639
2018,349,624
2018,550,489
2018,261,949
2018,919,296
2018,342,692
2018,328,675
2018,658,619
2018,687,602
2018,952,396
2018,358,955
2018,486,87
2018,609,239
2018,942,388
2018,959,395
2018,340,805
2018,436,630
2018,390,624
2018,956,280
2018,325,656
2018,305,625
2018,316,614
2018,300,628
2018,339,412
2018,751,125
2018,809,296
2018,343,91
2018,112,146
2018,123,145
2018,661,666
2018,845,506
2018,833,497
2018,488,847
2018,389,894
2018,446,529
2018,473,501
2018,110,691
2018,55,729
