x,y
2017,428,620
2017,112,734
2017,816,90
2017,454,463
2017,346,689
2017,62,702
2017,210,923
2017,108,793
2017,486,465
2017,683,81
2017,749,81
2017,786,76
2017,608,521
2017,107,735
2017,793,103
2017,845,92
2017,760,255
2017,963,338
2017,812,74
2017,778,90
2017,286,809
2017,701,57
2017,678,65
2017,788,83
2017,811,87
2017,447,428
2017,228,928
2017,746,64
2017,687,60
2017,150,681
2017,732,60
2017,803,141
2017,718,98
2017,429,751
2017,701,195
2017,768,67
2017,519,51
2017,561,56
2017,353,620
2017,400,426
2017,669,58
2017,702,58
2017,557,535
2017,519,327
2017,234,894
2017,206,901
2017,773,92
2017,609,397
2017,799,195
2017,427,332
2017,652,428
2017,769,447
2017,316,527
2017,553,544
2017,103,872
2017,701,56
2017,429,468
2017,278,830
2017,815,75
2017,693,65
2017,59,693
2017,224,943
2017,400,456
2017,724,60
2017,379,933
2017,703,83
2017,75,756
2017,410,460
2017,461,668
2017,360,609
2017,474,779
2017,835,192
2017,793,90
2017,448,442
2017,52,698
2017,738,101
2017,753,63
2017,206,755
2017,591,340
2017,477,511
2017,194,810
2017,440,480
2017,733,138
2017,835,109
2017,650,393
2017,935,224
2017,787,386
2017,702,57
2017,761,441
2017,381,783
2017,406,736
2017,105,755
2017,254,870
2017,739,64
2017,851,317
2017,860,115
2017,594,373
2017,54,607
2017,770,77
2017,728,65
2017,841,181
2017,179,873
2017,761,268
2017,734,93
2017,701,57
2017,664,74
2017,644,54
2017,776,118
2017,861,126
2017,823,150
2017,600,282
2017,529,645
2017,813,80
2017,405,578
2017,832,85
2017,524,400
2017,549,684
2017,225,948
2017,216,552
2017,546,428
2017,241,899
2017,765,218
2017,737,60
2017,434,315
2017,100,772
2017,69,739
2017,488,231
2017,416,440
2017,559,419
2017,503,345
2017,802,157
2017,608,234
2017,849,123
2017,453,470
2017,801,121
2017,724,60
2017,351,387
2017,708,54
2017,728,58
2017,830,149
2017,307,922
2017,209,883
2017,417,711
2017,88,778
2017,398,957
2017,438,444
2017,595,510
2017,942,245
2017,747,140
2017,759,90
2017,179,787
2017,609,276
2017,235,755
2017,790,70
2017,703,293
2017,672,81
2017,698,219
2017,496,218
2017,484,53
2017,533,105
2017,92,734
2017,460,485
2017,413,414
2017,380,350
2017,497,463
2017,820,78
2017,673,493
2017,605,379
2017,712,97
2017,57,720
2017,414,439
2017,759,120
2017,296,804
2017,406,456
2017,864,129
2017,412,338
2017,663,82
2017,195,939
2017,97,761
2017,275,790
2017,112,784
2017,699,72
2017,743,66
2017,311,699
2017,222,553
2017,383,578
2017,544,453
2017,502,470
2017,384,435
2017,849,104
2017,473,454
2017,459,893
2017,515,499
2017,767,89
2017,643,367
2017,256,905
2017,867,137
2017,510,345
2017,702,60
2017,730,110
2017,536,399
2017,151,855
2017,730,100
2017,870,192
2017,824,101
2017,482,314
2017,439,461
2017,784,86
2017,517,389
2017,203,836
2017,194,846
2017,564,515
2017,81,806
2017,930,280
2017,562,704
2017,416,441
2017,494,462
2017,773,67
2017,356,838
2017,702,55
2017,718,59
2017,432,481
2017,544,357
2017,403,741
2017,468,665
2017,100,739
2017,53,693
2017,797,200
2017,471,456
2017,287,812
2017,473,739
2017,110,807
2017,723,62
2017,343,951
2017,577,53
2017,869,117
2017,55,695
2017,115,768
2017,138,790
2017,212,605
2017,375,913
2017,399,385
2017,735,346
2017,476,471
2017,679,274
2017,58,729
2017,495,482
2017,710,56
2017,712,59
2017,93,830
2017,744,359
2017,758,385
2017,805,274
2017,602,528
2017,651,367
2017,537,460
2017,85,715
2017,422,471
2017,113,705
2017,409,431
2017,483,534
2017,832,116
2017,101,710
2017,825,114
2017,898,261
2017,767,126
2017,957,312
2017,64,767
2017,804,126
2017,860,332
2017,442,648
2017,345,400
2017,870,172
2017,747,67
2017,787,130
2017,84,771
2017,792,310
2017,426,467
2017,405,462
2017,428,478
2017,509,63
2017,407,430
2017,257,738
2017,537,554
2017,828,104
2017,761,389
2017,781,290
2017,860,217
2017,927,241
2017,941,219
2017,277,879
2017,575,80
2017,522,86
2017,542,84
2017,401,571
2017,367,957
2017,268,873
2017,111,835
2017,901,228
2017,820,156
2017,480,337
2017,520,549
2017,259,786
2017,447,329
2017,514,588
2017,431,766
2017,277,924
2017,701,116
2017,961,289
2017,954,320
2017,918,392
2017,154,860
2017,84,733
2017,362,839
2017,317,809
2017,668,90
2017,320,636
2017,834,165
2017,205,919
2017,341,797
2017,379,781
2017,534,708
2017,239,724
2017,414,434
2017,243,709
2017,454,551
2017,687,570
2017,687,284
2017,85,698
2017,678,65
2017,699,56
2017,58,699
2017,102,751
2017,854,203
2017,434,776
2017,219,926
2017,73,836
2017,174,669
2017,829,112
2017,604,88
2017,67,691
2017,500,515
2017,486,522
2017,765,80
2017,95,724
2017,490,533
2017,271,493
2017,582,342
2017,258,648
2017,272,649
2017,903,148
2017,192,854
2017,916,251
2017,526,557
2017,476,460
2017,211,870
2017,180,928
2017,394,885
2017,365,843
2017,194,860
2017,59,767
2017,891,162
2017,814,97
2017,781,115
2017,643,804
2017,98,696
2017,56,709
2017,194,841
2017,117,887
2017,230,445
2017,258,444
2017,564,146
2017,195,939
2017,823,78
2017,90,770
2017,95,738
2017,569,448
2017,568,393
2017,414,175
2017,478,364
2017,459,546
2017,746,135
2017,657,71
2017,388,444
2017,195,525
2017,70,678
2017,103,792
2017,710,333
2017,88,601
2017,728,62
2017,76,715
2017,626,370
2017,784,78
2017,324,501
2017,914,380
2017,649,431
2017,431,574
2017,364,393
2017,155,827
2017,122,843
2017,931,234
2017,430,428
2017,873,115
2017,804,76
2017,931,191
2017,945,224
2017,879,357
2017,173,915
2017,348,614
2017,539,222
2017,409,432
2017,336,841
2017,479,517
2017,468,511
2017,306,805
2017,892,164
2017,525,460
2017,76,716
2017,79,615
2017,787,103
2017,257,757
2017,447,469
2017,414,478
2017,450,476
2017,742,91
2017,793,75
2017,654,119
2017,783,123
2017,182,867
2017,84,667
2017,284,920
2017,445,626
2017,262,688
2017,898,260
2017,106,792
2017,558,524
2017,128,770
2017,216,902
2017,862,180
2017,407,490
2017,717,83
2017,751,70
2017,195,875
2017,135,839
2017,812,76
2017,869,484
2017,942,489
2017,960,464
2017,321,913
2017,199,838
2017,874,162
2017,499,62
2017,647,91
2017,432,626
2017,811,111
2017,804,106
2017,262,957
2017,453,627
2017,461,570
2017,458,205
2017,403,341
2017,421,457
2017,747,78
2017,834,183
2017,690,56
2017,558,57
2017,798,112
2017,873,219
2017,878,149
2017,897,144
2017,912,183
2017,57,756
2017,786,225
2017,423,954
2017,136,868
2017,53,711
2017,743,114
2017,330,582
2017,436,473
2017,697,177
2017,486,525
2017,837,94
2017,821,99
2017,676,424
2017,749,75
2017,858,100
2017,747,154
2017,567,469
2017,77,777
2017,952,263
2017,112,713
2017,303,830
2017,550,442
2017,493,546
2017,785,417
2017,816,359
2017,825,189
2017,383,930
2017,803,130
2017,167,518
2017,437,307
2017,153,670
2017,690,80
2017,84,768
2017,561,504
2017,710,80
2017,778,241
2017,717,57
2017,675,69
2017,652,217
2017,669,55
2017,194,923
2017,408,464
2017,403,422
2017,893,272
2017,809,165
2017,688,53
2017,237,689
2017,779,113
2017,731,127
2017,889,245
2017,566,512
2017,117,849
2017,196,664
2017,792,273
2017,367,422
2017,439,469
2017,578,71
2017,117,836
2017,753,445
2017,609,437
2017,561,456
2017,249,755
2017,634,772
2017,399,352
2017,754,83
2017,320,491
2017,118,751
2017,655,188
2017,138,674
2017,57,720
2017,68,727
2017,276,649
2017,208,824
2017,707,58
2017,578,369
2017,122,791
2017,704,58
2017,718,57
2017,373,584
2017,820,328
2017,510,533
2017,248,929
2017,276,928
2017,543,326
2017,314,518
2017,847,97
2017,680,54
2017,196,861
2017,91,724
2017,784,433
2017,694,58
2017,52,712
2017,391,446
2017,504,201
2017,662,269
2017,91,768
2017,796,72
2017,506,317
2017,774,232
2017,53,576
2017,405,453
2017,90,738
2017,662,406
2017,563,437
2017,736,131
2017,315,628
2017,297,843
2017,729,68
2017,703,52
2017,335,852
2017,819,89
2017,738,62
2017,728,60
2017,803,152
2017,787,579
2017,942,221
2017,706,443
2017,93,815
2017,104,680
2017,431,427
2017,486,759
2017,196,771
2017,798,114
2017,959,339
2017,963,361
2017,808,160
2017,437,431
2017,311,487
2017,352,417
