x,y
2017,311,820
2017,536,402
2017,689,507
2017,686,587
2017,261,652
2017,312,633
2017,334,604
2017,587,393
2017,186,814
2017,964,403
2017,815,483
2017,898,141
2017,553,324
2017,915,260
2017,922,234
2017,829,123
2017,295,928
2017,570,471
2017,806,269
2017,790,270
2017,287,956
2017,951,292
2017,355,377
2017,961,380
2017,817,188
2017,379,436
2017,88,783
2017,916,168
2017,817,155
2017,868,490
2017,282,952
2017,577,679
2017,842,151
2017,808,287
2017,230,809
2017,292,917
2017,282,923
2017,564,599
2017,944,272
2017,604,638
2017,657,648
2017,175,661
2017,89,801
2017,769,117
2017,458,59
2017,910,187
2017,897,152
2017,576,526
2017,836,201
2017,779,333
2017,774,264
2017,645,63
2017,305,949
2017,285,935
2017,244,953
2017,823,190
2017,620,589
2017,545,733
2017,469,731
2017,538,497
2017,371,920
2017,274,920
2017,132,894
2017,77,802
2017,861,123
2017,555,584
2017,686,165
2017,531,570
2017,827,224
2017,573,455
2017,655,331
2017,175,844
2017,416,611
2017,847,110
2017,961,330
2017,70,625
2017,70,583
2017,883,197
2017,417,692
2017,823,128
2017,955,297
2017,371,834
2017,287,927
2017,134,826
2017,287,689
2017,209,743
2017,574,708
2017,591,697
2017,932,243
2017,288,954
2017,870,223
2017,944,521
2017,952,554
2017,965,304
2017,907,334
2017,938,222
2017,123,670
2017,286,959
2017,211,938
2017,525,346
2017,306,934
2017,571,575
2017,566,495
2017,529,443
2017,361,698
2017,249,927
2017,131,905
2017,946,260
2017,869,168
2017,560,557
2017,453,494
2017,447,480
2017,581,401
2017,186,841
2017,169,670
2017,926,289
2017,242,940
2017,923,322
2017,646,398
2017,527,572
2017,627,592
2017,217,720
2017,276,895
2017,210,873
2017,202,898
2017,218,928
2017,233,705
2017,919,283
2017,803,215
2017,304,689
2017,371,583
2017,148,805
2017,231,615
2017,556,545
2017,556,568
2017,564,597
2017,895,201
2017,914,245
2017,676,277
2017,721,321
2017,749,370
2017,184,792
2017,491,746
2017,901,203
2017,788,105
2017,198,659
2017,866,132
2017,73,724
2017,955,301
2017,164,836
2017,962,321
2017,951,317
2017,738,138
2017,212,890
2017,261,942
2017,580,546
2017,665,120
2017,671,171
2017,782,104
2017,752,258
2017,618,264
2017,275,954
2017,137,847
2017,544,588
2017,628,602
2017,767,569
2017,954,527
2017,949,251
2017,76,780
2017,480,606
2017,252,928
2017,890,510
2017,705,505
2017,499,954
2017,465,854
2017,284,932
2017,950,482
2017,922,219
2017,559,536
2017,497,483
2017,791,455
2017,789,203
2017,589,608
2017,322,700
2017,313,705
2017,481,642
2017,118,722
2017,183,892
2017,282,920
2017,283,875
2017,430,656
2017,175,827
2017,934,289
2017,765,122
2017,918,201
2017,958,465
2017,592,300
2017,186,888
2017,454,289
2017,889,126
2017,451,522
2017,887,226
2017,800,155
2017,188,924
2017,596,406
2017,525,378
2017,323,959
2017,419,745
2017,390,911
2017,763,333
2017,880,189
2017,768,131
2017,472,963
2017,292,931
2017,928,330
2017,957,300
2017,919,501
2017,573,576
2017,323,958
2017,290,958
2017,472,477
2017,580,585
2017,519,472
2017,936,222
2017,290,852
2017,140,795
2017,921,335
2017,204,846
2017,639,134
2017,642,142
2017,646,127
2017,494,799
2017,265,926
2017,323,905
2017,383,829
2017,948,346
2017,946,509
2017,592,627
2017,574,605
2017,275,946
2017,734,138
2017,559,498
2017,441,796
2017,294,958
2017,592,586
2017,571,540
2017,320,455
2017,317,952
2017,446,843
2017,298,959
2017,219,436
2017,484,958
2017,319,651
2017,482,447
2017,404,336
2017,486,463
2017,409,290
2017,298,936
2017,726,213
2017,747,346
2017,77,817
2017,739,72
2017,495,543
2017,941,226
2017,553,341
2017,578,333
2017,603,397
2017,369,606
2017,404,907
2017,933,225
2017,599,527
2017,662,497
2017,672,503
2017,675,410
2017,605,617
2017,602,568
2017,303,938
2017,960,304
2017,565,570
2017,305,930
2017,287,913
2017,552,577
2017,277,704
2017,119,672
2017,359,959
2017,469,383
2017,793,123
2017,862,414
2017,565,940
2017,227,913
2017,147,807
2017,80,629
2017,322,956
2017,331,573
2017,115,859
2017,238,941
2017,285,930
2017,505,501
2017,247,939
2017,547,498
2017,842,181
2017,889,211
2017,964,331
2017,923,338
2017,341,662
2017,527,511
2017,278,959
2017,154,780
2017,671,59
2017,576,561
2017,197,861
2017,313,953
2017,232,879
2017,436,565
2017,333,581
2017,312,922
2017,747,224
2017,276,926
2017,346,953
2017,260,870
2017,189,776
2017,576,554
2017,935,406
2017,614,646
2017,823,164
2017,796,134
2017,964,324
2017,425,609
2017,272,919
2017,894,258
2017,600,557
2017,905,170
2017,955,277
2017,952,297
2017,281,934
2017,558,556
2017,279,918
2017,471,582
2017,557,482
2017,592,549
2017,807,292
2017,874,184
2017,646,388
2017,515,341
2017,936,217
2017,923,169
2017,273,922
2017,296,797
2017,948,256
2017,919,291
2017,917,164
2017,962,540
2017,139,670
2017,932,232
2017,529,391
2017,257,869
2017,880,189
2017,62,651
2017,944,616
2017,945,654
2017,767,112
2017,626,596
2017,960,285
2017,807,380
2017,280,848
2017,196,834
2017,908,250
2017,917,186
2017,957,302
2017,524,500
2017,508,533
2017,780,380
2017,961,322
2017,679,497
2017,954,445
2017,934,410
2017,430,550
2017,424,638
2017,702,319
2017,239,431
2017,896,272
2017,816,205
2017,597,734
2017,236,919
2017,237,926
2017,584,558
2017,335,956
2017,954,273
2017,292,855
2017,231,898
2017,348,920
2017,732,234
2017,382,517
2017,944,283
2017,917,198
2017,930,217
2017,826,80
2017,908,317
2017,840,311
2017,567,569
2017,689,159
2017,305,666
2017,260,911
2017,921,238
2017,768,364
2017,714,386
2017,776,348
2017,599,681
2017,601,445
2017,583,465
2017,281,946
2017,175,800
2017,153,802
2017,275,952
2017,245,578
2017,238,920
2017,651,242
2017,250,954
2017,955,263
2017,942,253
2017,824,163
2017,779,117
2017,469,494
2017,593,556
2017,367,651
2017,784,395
2017,937,290
2017,948,503
2017,948,319
2017,953,285
2017,552,436
2017,929,271
2017,813,74
2017,918,182
2017,406,567
2017,644,506
2017,165,847
2017,771,82
2017,814,121
2017,908,279
2017,189,874
2017,249,941
2017,761,312
2017,765,130
2017,320,952
2017,827,112
2017,680,615
2017,780,256
